function,module,description,startLine,endBoundaryLine,bodyBoundarySha256,callOccurrences,if,else,switch,case,for,while,catch,return,throw,ternaryTokensApprox,calls
maybeShowMultiplayerResult,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4940,4940,a02677f154b6dce484cdc454c659c85237edb0a96280466830bf27c4d1080824,6,4,0,0,0,0,0,0,3,0,13,addCoins | addXP | escapeHtml | openModal | rememberMatchResult | saveState
currentOnlineRoom,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4941,4941,e17797f461a3acde547e0511fc4ccc8e018f23d09c484c3cdf7b4aba06cdb06a,0,0,0,0,0,0,0,0,1,0,2,
multiplayerStatusText,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4942,4942,48d2a773db60744ac27a3adc394aa64abbd02290e2361ca8525823e62beef5ba,1,2,0,0,0,0,0,0,3,0,2,currentOnlineRoom
updateMultiplayerBadge,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4943,4943,4d0357833639cd52454227bc2369637dd51ccfa4ff7629169e6d58485d64d453,0,2,0,0,0,0,0,0,1,0,1,
onlinePlayers,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4944,4944,e8917a7f3200c56b4225c91fd1f309faeb3fe9d4863bef82306407a5501eb5de,1,0,0,0,0,0,0,0,2,0,3,remotePlayerName
onlinePlayerListHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4945,4945,908f3b334aad968745fd0826c4bd1489a6a1fea141673142d9e6714a98a24bf4,2,0,0,0,0,0,0,0,1,0,1,escapeHtml | onlinePlayers
bindOnlinePlayerCards,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4946,4946,ba43ec950dbe3c24583704cb0a7455b62362ae1d1039d1411cc988d059cda26e,1,1,0,0,0,0,0,0,0,0,0,openRemotePlayerActions
refreshOpenSocialHub,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4947,4947,b52173ce89858b9d8b3fe6056516f59eb386e9275b1a126844aeb0578b0554b3,13,9,0,0,0,0,0,0,1,0,0,activeSessionsHtml | bindChallengeCards | bindOnlinePlayerCards | challengeInboxHtml | chatMessageHtml | duelHistoryHtml | multiplayerStatusText | onlinePlayerListHtml | onlinePlayers | socialRequestInboxHtml | updateOnlineAttention
approvedChatPhrases,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4948,4948,17108211326ac44786ccbea6954b418d9d25f5639db96b57c34c1102931cd859,0,0,0,0,0,0,0,0,1,0,8,
openSocialHub,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4949,4959,b593da73881b615f794011b3fc137d1f83f5ede225ffeb5b02920a1651878af2,26,3,0,0,0,0,0,0,2,0,4,activeSessionsHtml | approvedChatPhrases | bindChallengeCards | bindOnlinePlayerCards | challengeInboxHtml | chatMessageHtml | duelHistoryHtml | escapeHtml | guardianCommunicationAllowed | guardianMultiplayerAllowed | multiplayerStatusText | onlinePlayerListHtml | onlinePlayers | openModal | pendingChallenges | refreshOpenSocialHub | saveState | socialRequestInboxHtml | socialRequestPending | toast
escapeHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4960,4960,ad952d86e2bc2766a910b0617c56e0777f3e84e225574c3f99d1ada8b49a9a24,0,0,0,0,0,0,0,0,1,0,0,
chatMessageHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4961,4961,b4c56d8f0c1aa9ae36d5d86214f63d5cd2c670bb1eae245e9e731da930bdf237,2,0,0,0,0,0,0,0,1,0,0,escapeHtml
openReportPlayer,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4962,4968,43a4a77a61b7f5c5f6889c29b358950a60de4b146515a57286379d2356e6d753,4,1,0,0,0,0,0,0,1,0,4,closeModal | openModal | toast
openRemotePlayerActions,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4969,4988,df63776042f80662fecab183cb2da43809dfc72dc226b6ee71c0228fdf080c35,20,18,5,0,0,0,0,1,8,0,20,closeModal | confirmModal | guardianCommunicationAllowed | isNearFishingArea | nearestActiveCampfire | openChallengePicker | openModal | openReportPlayer | openSocialHub | toast | triggerEmote
nearestRemotePlayer,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4989,4989,f8f0fe3591b48a2cd4e068f837e571d62ee7364f2f7712057d53602612a2cbad,0,1,0,0,0,1,0,0,1,0,0,
openMultiplayerConfig,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4990,4990,20dca2933128993b5af35538a14a30838cc6600ec2530111c6c16d98fe286795,1,0,0,0,0,0,0,0,0,0,0,openSocialHub
applyCloudWorldObjects,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4991,4997,3655c3d3088437ff3fda8c7304e457a7ebffad0fd6502d66b99e76f15a42d578,2,8,0,0,0,6,0,0,1,0,1,spawnCampfire | spawnHouseExtension
remotePlayerEvent,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4998,5029,41f01e5374c47368db4705cd3d5d957504ff26223312131deb5907bd1bd0d81f,77,47,11,0,0,2,1,1,11,0,37,applyAcceptedSocialAction | applyCloudWorldObjects | closeChallengePrompt | createGhost | exitBoat | exitVehicle | guardianCommunicationAllowed | guardianMultiplayerAllowed | hasValidPlayerName | maybeShowMultiplayerResult | mergeCloudProgress | multiplayerGameLabel | publicPlayerName | reconcileCloudHouses | refreshOpenSocialHub | remotePlayerName | sanitizeRemoteSession | saveState | showIncomingChallengePrompt | showIncomingSocialRequest | showReadySessionPrompt | socialActionLabel | toast | triggerEmote | updateGhostName | updateMultiplayerBadge | updateOnlineAttention
initLocalMultiplayer,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5030,5033,faf0525da4949a0c842e6f52002d51200dfb49c82d5b472d83f2468ba80fe07a,8,6,0,0,0,0,0,0,4,0,12,guardianMultiplayerAllowed | hasValidPlayerName | publicPlayerName | remotePlayerEvent | updateMultiplayerBadge
multiplayerNameTexture,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5034,5034,9079368c4673e9657ef836c280c7a2e1a0f503818ee6388cab26e5781efe691e,1,1,1,0,0,0,0,0,1,0,0,sanitizePlayerName
updateLocalPlayerNameLabel,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5035,5035,627789108f36332817a30c4f6212acb89a977bd136a3f573dd73efaa8d33d7a6,2,2,0,0,0,0,0,0,2,0,4,multiplayerNameTexture | playerDisplayName
updateGhostName,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5036,5036,2fa5c1e885ed0a45f1fe10097a91c06b80c1503168ebec12e08788779793ff40,2,2,0,0,0,0,0,0,1,0,2,multiplayerNameTexture | sanitizePlayerName
ghostVehicleKind,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5037,5037,3c97c0ef0748a8ae0b446536576494160f4c2be4fcec2b2f6d1dd06aec836213,0,3,0,0,0,0,0,0,4,0,0,
styleGhostVehicle,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5038,5044,b5e1363275b348666c54a5c7450a191be533a4d46d1987cd6ad90db5733b1147,1,4,3,0,0,1,0,0,1,0,24,ghostVehicleKind
createGhost,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5045,5051,1b704fd3c29f0ddc1a1a5c130a00dc51df0c46d5926bc810ea20c8b7b8f3b098,31,0,0,0,0,1,0,0,1,0,0,box | cylinder | mat | multiplayerNameTexture | sanitizePlayerName
updateMultiplayer,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5052,5064,e95ff1fb4e2e0b22d4617adc88d6e29d74d009c4af60b7dc02db0d47a9c20b99,3,6,0,0,0,1,0,0,1,0,27,guardianMultiplayerAllowed | publicPlayerName | styleGhostVehicle
updatePlayUsage,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5065,5082,ac552849dc5a62f3f789c65b34419d72dfe1a3ea06aefbad79fe177726ccbaea,4,3,0,0,0,0,0,0,1,0,1,openModal | saveState | stopGame
showWorldLoading,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5083,5087,0d58341b1fc626a12c8270493f8d896b8d175d2cbf27be648bbde04248d7b7fb,1,1,0,0,0,0,0,0,0,0,0,openModal
showWorldLoadFailure,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5088,5095,a3122b01ec94ff7f662a188b1c699aecdab66f6c0a387a49881f8006091f5cd3,3,1,0,0,0,0,0,0,0,0,1,escapeHtml | openModal | showScreen
gameLoop,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5096,5127,00619c8e2a82992dc8e65380c2d7bc8e9bb981b3c9348502a4a955b1ff2c84db,36,19,0,0,0,0,0,0,1,0,14,auditPlayerMode | captureTrafficPositions | ensureViewportCoherence | pollGamepad | qualityTier | refreshTechnicalPanel | resolveTrafficOverlaps | samplePerformance | updateAdventure | updateBuildPreview | updateCamera | updateCareerMissions | updateClouds | updateCoopMissions | updateCoopVisuals | updateEnemies | updateFX | updateFireService | updateFireballs | updateFishingVisual | updateLifeActivities | updateMultiplayer | updateNPCs | updateNavigation | updateNeeds | updateNpcSociety | updateOtthiWorldEnvironment | updatePlayUsage | updatePlayer | updatePoliceSystem | updateRace | updateTrafficIncidents | updateTransitWorld | updateVehicleFX | updateVisualLOD | updateWorldHeroAdventure
setupControls,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5128,5153,1000bda6909cff405eef69c15e0fddd1f7706c1b71b565722a5a4ad8de8c8bec,33,30,4,0,0,0,0,0,5,0,12,closeModal | doAction | endBuildMode | firePower | mobilityDriverActive | openPauseMenu | requestJump | rotateBuildPreview | saveState | setScaleMode | spinPlayer | toast | toggleCrouch | updateMobilityControlLabels | updateRunUI
pollGamepad,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5154,5177,3fcacd305c0b5218e89475f3a262ad67a325d6de0ca65e625eb0deebfe02c85a,44,19,2,0,0,0,0,1,6,2,25,accountLinked | accountPromptWasHandled | applyAvatarCustomization | closeModal | doAction | equippedTool | evaluateMissions | firePower | gameLoop | hasValidPlayerName | initThree | mobilityDriverActive | openAccountCenter | openModal | openParentGate | openPlayerNameModal | requestJump | resize | restorePosition | saveState | setScaleMode | setupControls | showScreen | showWorldLoadFailure | showWorldLoading | syncMobilePanels | toast | toggleCrouch | updateAbilityUI | updateContext | updateHUD | updateMobilityControlLabels | updateNavigation | updateRunUI
stopGame,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5178,5183,a4322b48815ad251e4dafdb3a92358746868eccb3532177b0eba42003423c28b,9,10,0,0,0,0,0,0,0,0,0,endBuildMode | exitBoat | exitBusAtStop | exitVehicle | savePlayerPosition | showScreen | stopEngineSound | updateLobbyStats | updateSafetyPanel
openPauseMenu,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5184,5195,fd63a5fd2b3c934829b9c5d36a29e36b01bbfd1131687c420595b6574ade57e3,11,4,0,0,0,0,0,0,1,0,0,closeModal | endBuildMode | openLifePanel | openModal | returnHome | startEngineSound | stopEngineSound | stopGame
updateBridgeVisual,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5196,5198,a459af86d7ad6e630837d8759c1fff417039b60eed74dbe5bae7845ea0bb275c,0,0,0,0,0,0,0,0,0,0,0,
prepareVehicleTestArea,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5199,5211,bc3b68c68cd72fdf2af9d524c9444c64d8f04906400d42b286979115cf46e023,4,2,0,0,0,0,0,0,1,0,0,clearMovementInputs | enterVehicle | exitVehicle | groundHeightAt
stepVehicleSimulation,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5212,5361,ad38f6870c0711e1826d559b6d7fa45a9a23ce69349f8d62a116e9687d0a8d1a,89,11,0,0,0,5,0,0,36,0,134,activateFireIncident | applyAdaptiveRenderSettings | auditPlayerMode | beginBuildMode | buildRoutePoints | busAtStop | cameraRelativeVector | closeModal | completeActiveJob | constrainBoat | currentVehicleRef | detectStableAutoTier | distanceToBoatDock | doAction | educationSummary | endBuildMode | enterBoatAsPassenger | enterBus | enterHouse | enterVehicle | enterVehicleAsPassenger | evaluateMissions | exitBoat | exitBusAtStop | exitVehicle | firePower | generateEducationRounds | groundHeightAt | initTechnicalPanel | lockStableSceneVisibility | mobilityDriverActive | openPauseMenu | pendingChallenges | placeBuild | prepareVehicleTestArea | qualityTier | reconcileWorldBuilds | remotePlayerEvent | requestJump | requestedQuality | resolveCollisions | resolveMovementInput | rideMetroTo | rotateBuildPreview | routeProgressInfo | savePlayerPosition | saveState | setWaypoint | socialRequestPending | sprintRequested | startFishing | startHunting | startJob | startPoliceAlert | startRace | toggleCrouch | updateAdventure | updateBoatPanel | updateBoatPhysics | updateContext | updateFireService | updateInstallUI | updateLobbyStats | updateMobilityControlLabels | updateMultiplayer | updateNavigation | updatePlayer | updateRunUI | updateTransitWorld | updateVehicleControlsUI | updateVehiclePhysics | updateWaypointMarker | validBoatExit
roomWorldInfo,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5362,5362,383129c99853102eb04cba6cb480243860c13ac5df1b8082cedd8819fc837573,0,0,0,0,0,0,0,0,1,0,3,
roomHouseMarkers,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5363,5363,22da86c76cb820084cbc62f8fa020c6f8b46bb88e39639be49551c0f605d00fb,0,0,0,0,0,0,0,0,2,0,5,
mapHouseLocations,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5364,5364,0c5a77c97e8a8d156f7ec54274f72072e34c6b2c80180d6b3283f108753cbeba,1,0,0,0,0,0,0,0,1,0,1,roomHouseMarkers
mapRegionsMarkup,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5365,5365,1305be767810fe15071074295e9bc2445070022dd66db4ae112b303faaab5e63,1,0,0,0,0,0,0,0,2,0,4,escapeHtml
clearRemoteRoomEntities,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5366,5369,be223ef786ed09719a13e8d726eacd4078eef7013eda175bf9663be510b141ab,5,0,0,0,0,1,0,0,0,0,1,applyCloudWorldObjects | closeChallengePrompt | reconcileCloudHouses | refreshOpenSocialHub | updateMultiplayerBadge
resetMobilityForRoomChange,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5370,5374,e9755b7d93ea749e79d90e072e94a274f7e5dae5e3b89c97fb63b42cdbb5b272,6,10,0,0,0,0,0,0,0,0,0,cancelFishingSession | clearMovementInputs | endBuildMode | exitBoat | exitHouse | exitVehicle
canChangeRoom,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5375,5375,a06f72afff91ed7dceb31354d749e8f2ad9c28a668a8e00ff1fb082ec8cb92ab,0,0,0,0,0,0,0,0,1,0,0,
focusCurrentRoom,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5376,5376,29ada80d0607c4f3cd132e05941030e2076f41d2c74bf4d405db181cadf64912,4,0,0,0,0,0,0,0,0,0,0,buildRoutePoints | roomWorldInfo | toast | updateNavigation
applyRoomWorld,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5377,5397,c39383baa6a54e0c45ef72c305e6dbb74ce8b9a3abb2e0b21a65dfdf31c496f1,13,6,0,0,0,0,0,0,3,0,8,clearRemoteRoomEntities | refreshOpenMapAfterResize | rememberSafePlayerPosition | resetMobilityForRoomChange | roomWorldInfo | safePointNear | saveState | toast | updateContext | updateHUD | updateNavigation
ensureCooperativeState,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5398,5398,2516ddf6d051006846280720a829f1d2473b8bb20584521a69628f3d60b0a588,0,0,0,0,0,0,0,0,1,0,0,
coopUid,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5399,5399,4b03c78c14c75c0f0eadc97193b059a121520d6b193fae043cebac6b7ba9025e,0,0,0,0,0,0,0,0,1,0,2,
coopMissionTemplate,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5400,5400,27143b81a612f04906aedcd737cc6ca391866a89e8280e740e1460b1f3d8221a,0,0,0,0,0,0,0,0,1,0,0,
activeCoopMission,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5401,5401,0c524bc7f44253a91ba93754ddccd2b56e4b93dccf83e2a6be47c6413229ac28,1,0,0,0,0,0,0,0,1,0,0,ensureCooperativeState
activeCoopRecord,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5402,5402,568bb6545111544fc5124d50ef44234de6ec1b8b19f8e2876ece026c430daa0b,1,1,0,0,0,0,0,0,2,0,1,activeCoopMission
activeCoopServiceJob,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5403,5403,1739c4518c92d935614004764cf4306cda255d6bdccde6076e3218a2b5806c37,1,0,0,0,0,0,0,0,1,0,1,activeCoopMission
coopParticipants,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5404,5404,68658f5f4ae19afadf3f12eba4ee7ccf330b96c717316a02abe1c5ccc6af9f1a,1,0,0,0,0,0,0,0,1,0,1,activeCoopRecord
coopOwnParticipant,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5405,5405,ad28fd920be348ad5d4e824cae82a2d7671b9d6ff739707032e83a33ce3fb367,2,0,0,0,0,0,0,0,1,0,2,activeCoopRecord | coopUid
coopRoleLabel,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5406,5406,7fb28014c349cae0157e388bee9cb51d2bb9a4c99a48c3f375771e8c39d99ff3,0,0,0,0,0,0,0,0,1,0,0,
coopProgress,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5407,5407,3daf0a47ea3aa5fa4cb8bb1454dc413f4417bb71bf5efebcaf6d2e90af0b4270,1,0,0,0,0,0,0,0,1,0,8,activeCoopRecord
coopEventValues,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5408,5408,ae5d1862b446a60e1ed756d5433deaa44595809a741c2361b598c49e848769de,2,0,0,0,0,0,0,0,1,0,1,activeCoopRecord | coopProgress
coopHasEvent,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5409,5409,e3e8456a69e0f265dcfa10b8519cb57abf86382c0a94cd379e323865959cd872,2,0,0,0,0,0,0,0,1,0,0,activeCoopRecord | coopEventValues
coopIndividualCount,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5410,5410,619ef34cdeca154c883119f4975f6e735faea2d86b8e9a17179adce3353e420d,3,0,0,0,0,0,0,0,1,0,1,activeCoopRecord | coopEventValues | coopUid
coopRoleCapacity,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5411,5411,852d3f300b7b44c9d1ee1570b45b92e9668bd9c0773f289954eba7d51a285ffc,0,0,0,0,0,0,0,0,1,0,2,
coopRoleTaken,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5412,5412,6b70bdf7d63e329305559adff0187b89925adfc84e1fdecc81bb51404b6c6783,2,0,0,0,0,0,0,0,1,0,0,coopParticipants | coopUid
coopEventSubjectId,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5413,5413,c30dcc9afefe0fff454b5d89bbb461661ab4dc7e835f180bfd40dbadba119c2c,0,0,0,0,0,0,0,0,1,0,0,
coopMedicalDestination,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5414,5414,e9b7acca0166fcffe72fac48594fc2ca2918e17b1598510117bbac5b842d10e6,0,1,0,0,0,0,0,0,2,0,12,
coopRaceStandings,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5415,5417,022b2521bc18dc6aede014ceba748bb00a90359400e8138b885c0c87ade97016,3,0,0,0,0,0,0,0,2,0,5,activeCoopRecord | coopEventValues | coopParticipants
coopRaceTargetReached,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5418,5418,58b60c49a303499cfe718d1aedee189a5873245ae5a916428106efbe08e48fd8,3,0,0,0,0,0,0,0,1,0,5,activeCoopRecord | coopProgress | coopRaceStandings
coopMissionMapLocations,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5419,5423,f5529974cb3bfffc48b5f9008928f7bab2aad8912855c24de751273f2d313a79,7,2,0,0,0,0,0,0,3,0,7,activeCoopMission | activeCoopRecord | coopCurrentInstruction | coopCurrentTarget | coopMissionTemplate | coopOwnParticipant | coopRoleLabel
coopServiceKind,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5424,5424,74205e85ad68fcc73f5415df25fedab2137931feb7c7d5c774cd293a1fde440c,0,0,0,0,0,0,0,0,1,0,1,
coopMissionHash,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5425,5425,b00cb6f37691b5db7997f5ed924e443f214b6dc5f490176eaf80a422f86f62d8,0,0,0,0,0,1,0,0,1,0,0,
coopSceneTarget,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5426,5432,9b15da2b71eea4b3693ff4edddbc4a2c112500fc98e2d7126d25f465a9a43ea6,6,8,0,0,0,2,0,0,4,0,7,activateFireIncident | activeCoopMission | coopMissionHash | createTrafficIncidentAt | nearestRoadProjection | serviceVehiclePools
coopNearestSchool,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5433,5433,278f15d2ff295c85e9ed19c6fc69ca8383bf1e95d52211b224b5ba54dbbff962,0,0,0,0,0,0,0,0,1,0,0,
coopNearestInvitableNpc,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5434,5434,b382ecdbd1c59560b4c5bd9d21b023d7be2b84751ce7000aeb42a4b745f8c3e4,4,0,0,0,0,0,0,0,1,0,1,activeCoopRecord | coopEventSubjectId | coopProgress
coopCurrentTarget,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5435,5453,a4a4e32314262cd0d7a5e91f00055f9b7095489189e6374a4edc042b722108d3,12,15,0,0,0,0,0,0,13,0,7,activeCoopMission | activeCoopRecord | coopMedicalDestination | coopNearestInvitableNpc | coopNearestSchool | coopProgress | coopSceneTarget | coopServiceKind | serviceMissionVehicle
coopCurrentInstruction,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5454,5468,6f12653b664414da7bcb5a0bfd3f10028222bbcb6e059aa7eab74f61ab0fd1be,8,12,0,0,0,0,0,0,13,0,8,activeCoopMission | activeCoopRecord | coopIndividualCount | coopMissionTemplate | coopOwnParticipant | coopProgress | coopRoleLabel
coopMissionProgressLabel,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5469,5469,c719e44133ddbc37c7d8a61d05501a1d0004d77693691091e1d7f25c0afec6ad,5,1,0,0,0,0,0,0,2,0,1,activeCoopMission | activeCoopRecord | coopCurrentInstruction | coopMissionTemplate | coopProgress
coopMissionBriefingMarkup,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5470,5473,cf210c156684e30c8489923d0dd4a3860c6ec23fb4849e5bd877cdb4a57f889f,14,1,0,0,0,0,0,0,2,0,16,activeCoopMission | activeCoopRecord | coopCurrentInstruction | coopIndividualCount | coopMissionProgressLabel | coopMissionTemplate | coopOwnParticipant | coopParticipants | coopProgress | coopRaceStandings | coopRoleLabel | coopUid
coopPermissionDenied,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5474,5475,d02a16ce7a4aec18817afd647cc7282d5105eef19412faf7ceb86c39c691a64c,0,1,0,0,0,0,0,1,4,0,2,
bindCoopActionButton,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5476,5476,af0120481768e140fbefa02d80cf0b812d07706d942687a1afb32f8a54a66703,0,3,0,0,0,0,0,0,2,0,0,
coopLocalRecord,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5477,5479,ae701df451c2cbbeca42db95923e55cf369f4515d25a316f84218227ca01ad5e,4,0,0,0,0,0,0,0,1,0,1,coopUid | publicPlayerName
coopActiveState,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5480,5494,b8230e34e069a1e0cc68f5f238f4bd231883836f90bc1b1ce53e2b5c44a69af2,54,27,6,0,0,0,0,0,24,0,29,activeCoopMission | activeCoopRecord | closeModal | continueCoopMissionOffline | coopLocalRecord | coopMissionTemplate | coopOwnParticipant | coopParticipants | coopPermissionDenied | coopRoleCapacity | coopRoleTaken | coopUid | ensureCooperativeState | openCoopLobby | prepareCoopMissionRuntime | saveState | toast | updateMissionHUD
continueCoopMissionOffline,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5495,5499,01b3682e659a343ce036256e1bfb5e6bd88844b057e358776a09cdd6e8ead432,9,1,0,0,0,0,0,0,2,0,1,activeCoopMission | activeCoopRecord | closeModal | coopUid | prepareCoopMissionRuntime | publicPlayerName | saveState | toast | updateMissionHUD
prepareCoopMissionRuntime,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5500,5506,a264711cb4e39e1a55ae0aae61f908977ccb48bac2a72022e17c014a4df54377,13,6,2,0,0,0,0,0,1,0,0,activateCoopRaceBots | activeCoopMission | activeCoopRecord | applyAvatarCustomization | coopCurrentTarget | coopMissionTemplate | coopSceneTarget | coopServiceKind | coopSetWaypoint | equipJobUniform | reserveMissionServiceVehicle | saveState
coopSetWaypoint,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5507,5507,5a8dab9028950e11534d9b7ff676e3d1a021b2555f826333d83e326a1ca7ffb9,3,1,0,0,0,0,0,0,1,0,8,buildRoutePoints | updateNavigation | updateWaypointMarker
onCoopServiceVehicleBoarded,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5508,5516,d29272b75883eaf10c780cf3c37ccf7e8a44b52307bee8183c528d2e70b7a42a,17,14,0,0,0,0,0,0,12,0,4,activeCoopMission | activeCoopRecord | coopSceneTarget | coopSetWaypoint | coopUid | toast
